route,year,band_id,status,cache_path,source_url,bytes,elapsed_seconds,date
erddap_band_subset,1988,7,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1988_band_07.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1988-01-01T12:00:00Z):1:(1988-03-31T12:00:00Z)][(47.875):1:(47.875)][(-124.575):1:(-124.575)],4434,0.0,
erddap_band_subset,1988,8,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1988_band_08.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1988-01-01T12:00:00Z):1:(1988-03-31T12:00:00Z)][(48.375):1:(48.125)][(-124.725):1:(-123.575)],57615,0.0,
erddap_band_subset,1989,1,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1989_band_01.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1989-01-01T12:00:00Z):1:(1989-03-31T12:00:00Z)][(29.975):1:(27.225)][(-115.825):1:(-114.475)],81015,0.0,
erddap_band_subset,1989,2,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1989_band_02.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1989-01-01T12:00:00Z):1:(1989-03-31T12:00:00Z)][(32.975):1:(30.125)][(-118.625):1:(-115.825)],166272,0.0,
erddap_band_subset,1989,3,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1989_band_03.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1989-01-01T12:00:00Z):1:(1989-03-31T12:00:00Z)][(35.975):1:(33.075)][(-121.525):1:(-117.325)],277569,0.0,
erddap_band_subset,1989,4,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1989_band_04.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1989-01-01T12:00:00Z):1:(1989-03-31T12:00:00Z)][(38.975):1:(36.025)][(-123.675):1:(-121.625)],97349,0.0,
erddap_band_subset,1989,5,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1989_band_05.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1989-01-01T12:00:00Z):1:(1989-03-31T12:00:00Z)][(39.475):1:(39.075)][(-123.825):1:(-123.725)],26478,0.0,
erddap_band_subset,1989,6,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1989_band_06.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1989-01-01T12:00:00Z):1:(1989-03-31T12:00:00Z)][(42.775):1:(42.275)][(-124.625):1:(-124.425)],21751,0.0,
erddap_band_subset,1989,7,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1989_band_07.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1989-01-01T12:00:00Z):1:(1989-03-31T12:00:00Z)][(47.875):1:(47.875)][(-124.575):1:(-124.575)],4481,0.0,
erddap_band_subset,1989,8,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1989_band_08.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1989-01-01T12:00:00Z):1:(1989-03-31T12:00:00Z)][(48.375):1:(48.125)][(-124.725):1:(-123.575)],57367,0.0,
erddap_band_subset,1990,1,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1990_band_01.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1990-01-01T12:00:00Z):1:(1990-03-31T12:00:00Z)][(29.975):1:(27.225)][(-115.825):1:(-114.475)],80746,0.0,
erddap_band_subset,1990,2,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1990_band_02.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1990-01-01T12:00:00Z):1:(1990-03-31T12:00:00Z)][(32.975):1:(30.125)][(-118.625):1:(-115.825)],166461,0.0,
erddap_band_subset,1990,3,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1990_band_03.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1990-01-01T12:00:00Z):1:(1990-03-31T12:00:00Z)][(35.975):1:(33.075)][(-121.525):1:(-117.325)],278933,0.0,
erddap_band_subset,1990,4,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1990_band_04.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1990-01-01T12:00:00Z):1:(1990-03-31T12:00:00Z)][(38.975):1:(36.025)][(-123.675):1:(-121.625)],97965,0.0,
erddap_band_subset,1990,5,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1990_band_05.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1990-01-01T12:00:00Z):1:(1990-03-31T12:00:00Z)][(39.475):1:(39.075)][(-123.825):1:(-123.725)],26719,0.0,
erddap_band_subset,1990,6,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1990_band_06.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1990-01-01T12:00:00Z):1:(1990-03-31T12:00:00Z)][(42.775):1:(42.275)][(-124.625):1:(-124.425)],22065,0.0,
erddap_band_subset,1990,7,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1990_band_07.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1990-01-01T12:00:00Z):1:(1990-03-31T12:00:00Z)][(47.875):1:(47.875)][(-124.575):1:(-124.575)],4371,0.0,
erddap_band_subset,1990,8,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1990_band_08.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1990-01-01T12:00:00Z):1:(1990-03-31T12:00:00Z)][(48.375):1:(48.125)][(-124.725):1:(-123.575)],57116,0.0,
erddap_band_subset,1991,1,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1991_band_01.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1991-01-01T12:00:00Z):1:(1991-03-31T12:00:00Z)][(29.975):1:(27.225)][(-115.825):1:(-114.475)],80174,0.0,
erddap_band_subset,1991,2,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1991_band_02.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1991-01-01T12:00:00Z):1:(1991-03-31T12:00:00Z)][(32.975):1:(30.125)][(-118.625):1:(-115.825)],167098,0.0,
erddap_band_subset,1991,3,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1991_band_03.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1991-01-01T12:00:00Z):1:(1991-03-31T12:00:00Z)][(35.975):1:(33.075)][(-121.525):1:(-117.325)],279386,0.0,
erddap_band_subset,1991,4,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1991_band_04.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1991-01-01T12:00:00Z):1:(1991-03-31T12:00:00Z)][(38.975):1:(36.025)][(-123.675):1:(-121.625)],97989,0.0,
erddap_band_subset,1991,5,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1991_band_05.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1991-01-01T12:00:00Z):1:(1991-03-31T12:00:00Z)][(39.475):1:(39.075)][(-123.825):1:(-123.725)],26503,0.0,
erddap_band_subset,1991,6,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1991_band_06.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1991-01-01T12:00:00Z):1:(1991-03-31T12:00:00Z)][(42.775):1:(42.275)][(-124.625):1:(-124.425)],21778,0.0,
erddap_band_subset,1991,7,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1991_band_07.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1991-01-01T12:00:00Z):1:(1991-03-31T12:00:00Z)][(47.875):1:(47.875)][(-124.575):1:(-124.575)],4502,0.0,
erddap_band_subset,1991,8,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1991_band_08.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1991-01-01T12:00:00Z):1:(1991-03-31T12:00:00Z)][(48.375):1:(48.125)][(-124.725):1:(-123.575)],57223,0.0,
erddap_band_subset,1992,1,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1992_band_01.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1992-01-01T12:00:00Z):1:(1992-03-31T12:00:00Z)][(29.975):1:(27.225)][(-115.825):1:(-114.475)],81009,0.0,
erddap_band_subset,1992,2,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1992_band_02.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1992-01-01T12:00:00Z):1:(1992-03-31T12:00:00Z)][(32.975):1:(30.125)][(-118.625):1:(-115.825)],168001,0.0,
erddap_band_subset,1992,3,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1992_band_03.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1992-01-01T12:00:00Z):1:(1992-03-31T12:00:00Z)][(35.975):1:(33.075)][(-121.525):1:(-117.325)],281927,0.0,
erddap_band_subset,1992,4,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1992_band_04.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1992-01-01T12:00:00Z):1:(1992-03-31T12:00:00Z)][(38.975):1:(36.025)][(-123.675):1:(-121.625)],100051,0.0,
erddap_band_subset,1992,5,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1992_band_05.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1992-01-01T12:00:00Z):1:(1992-03-31T12:00:00Z)][(39.475):1:(39.075)][(-123.825):1:(-123.725)],27399,0.0,
erddap_band_subset,1992,6,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1992_band_06.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1992-01-01T12:00:00Z):1:(1992-03-31T12:00:00Z)][(42.775):1:(42.275)][(-124.625):1:(-124.425)],22460,0.0,
erddap_band_subset,1992,7,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1992_band_07.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1992-01-01T12:00:00Z):1:(1992-03-31T12:00:00Z)][(47.875):1:(47.875)][(-124.575):1:(-124.575)],4495,0.0,
erddap_band_subset,1992,8,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1992_band_08.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1992-01-01T12:00:00Z):1:(1992-03-31T12:00:00Z)][(48.375):1:(48.125)][(-124.725):1:(-123.575)],57789,0.0,
erddap_band_subset,1993,1,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1993_band_01.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1993-01-01T12:00:00Z):1:(1993-03-31T12:00:00Z)][(29.975):1:(27.225)][(-115.825):1:(-114.475)],80235,0.0,
erddap_band_subset,1993,2,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1993_band_02.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1993-01-01T12:00:00Z):1:(1993-03-31T12:00:00Z)][(32.975):1:(30.125)][(-118.625):1:(-115.825)],166931,0.0,
erddap_band_subset,1993,3,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1993_band_03.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1993-01-01T12:00:00Z):1:(1993-03-31T12:00:00Z)][(35.975):1:(33.075)][(-121.525):1:(-117.325)],278422,0.0,
erddap_band_subset,1993,4,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1993_band_04.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1993-01-01T12:00:00Z):1:(1993-03-31T12:00:00Z)][(38.975):1:(36.025)][(-123.675):1:(-121.625)],98623,0.0,
erddap_band_subset,1993,5,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1993_band_05.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1993-01-01T12:00:00Z):1:(1993-03-31T12:00:00Z)][(39.475):1:(39.075)][(-123.825):1:(-123.725)],26886,0.0,
erddap_band_subset,1993,6,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1993_band_06.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1993-01-01T12:00:00Z):1:(1993-03-31T12:00:00Z)][(42.775):1:(42.275)][(-124.625):1:(-124.425)],22047,0.0,
erddap_band_subset,1993,7,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1993_band_07.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1993-01-01T12:00:00Z):1:(1993-03-31T12:00:00Z)][(47.875):1:(47.875)][(-124.575):1:(-124.575)],4358,0.0,
erddap_band_subset,1993,8,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1993_band_08.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1993-01-01T12:00:00Z):1:(1993-03-31T12:00:00Z)][(48.375):1:(48.125)][(-124.725):1:(-123.575)],57246,0.0,
erddap_band_subset,1994,1,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1994_band_01.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1994-01-01T12:00:00Z):1:(1994-03-31T12:00:00Z)][(29.975):1:(27.225)][(-115.825):1:(-114.475)],80309,0.0,
erddap_band_subset,1994,2,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1994_band_02.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1994-01-01T12:00:00Z):1:(1994-03-31T12:00:00Z)][(32.975):1:(30.125)][(-118.625):1:(-115.825)],166638,0.0,
erddap_band_subset,1994,3,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1994_band_03.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1994-01-01T12:00:00Z):1:(1994-03-31T12:00:00Z)][(35.975):1:(33.075)][(-121.525):1:(-117.325)],278672,0.0,
erddap_band_subset,1994,4,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1994_band_04.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1994-01-01T12:00:00Z):1:(1994-03-31T12:00:00Z)][(38.975):1:(36.025)][(-123.675):1:(-121.625)],98658,0.0,
erddap_band_subset,1994,5,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1994_band_05.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1994-01-01T12:00:00Z):1:(1994-03-31T12:00:00Z)][(39.475):1:(39.075)][(-123.825):1:(-123.725)],26894,0.0,
erddap_band_subset,1994,6,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1994_band_06.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1994-01-01T12:00:00Z):1:(1994-03-31T12:00:00Z)][(42.775):1:(42.275)][(-124.625):1:(-124.425)],22218,0.0,
erddap_band_subset,1994,7,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1994_band_07.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1994-01-01T12:00:00Z):1:(1994-03-31T12:00:00Z)][(47.875):1:(47.875)][(-124.575):1:(-124.575)],4360,0.0,
erddap_band_subset,1994,8,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1994_band_08.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1994-01-01T12:00:00Z):1:(1994-03-31T12:00:00Z)][(48.375):1:(48.125)][(-124.725):1:(-123.575)],56832,0.0,
erddap_band_subset,1995,1,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1995_band_01.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1995-01-01T12:00:00Z):1:(1995-03-31T12:00:00Z)][(29.975):1:(27.225)][(-115.825):1:(-114.475)],79896,0.0,
erddap_band_subset,1995,2,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1995_band_02.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1995-01-01T12:00:00Z):1:(1995-03-31T12:00:00Z)][(32.975):1:(30.125)][(-118.625):1:(-115.825)],166089,0.0,
erddap_band_subset,1995,3,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1995_band_03.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1995-01-01T12:00:00Z):1:(1995-03-31T12:00:00Z)][(35.975):1:(33.075)][(-121.525):1:(-117.325)],278860,0.0,
erddap_band_subset,1995,4,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1995_band_04.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1995-01-01T12:00:00Z):1:(1995-03-31T12:00:00Z)][(38.975):1:(36.025)][(-123.675):1:(-121.625)],98847,0.0,
erddap_band_subset,1995,5,cached,data/external/noaa/cache/crw5km_daily_q1_v1/erddap/crw_q1_1995_band_05.csv,https://pae-paha.pacioos.hawaii.edu/erddap/griddap/dhw_5km.nc?CRW_SST[(1995-01-01T12:00:00Z):1:(1995-03-31T12:00:00Z)][(39.475):1:(39.075)][(-123.825):1:(-123.725)],26903,0.0,
