site_id,support_m,overlap_cluster,region_group,latitude,longitude,year,annual_area_m2,annual_complete,valid_quarters,selected_quarter,pre2005_footprint_pixels,positive_reference_years,p95_annual_area_pre2005,relative_canopy,next_year_area_m2,relative_drop_next,event,eligible,canopy_lag1,canopy_lag2,canopy_2yr_change,canopy_3yr_change,canopy_3yr_mean,canopy_3yr_std,canopy_3yr_slope,canopy_drop_from_3yr_max,context,latitude_field,longitude_field,kelp_target,purple_urchin_median,purple_threshold_fraction,active_grazing_proxy,depth_m,depth_mapped_fallback,rock_probability,mean_vrm,paper_temperature,paper_nitrate,paper_wave,paper_orbital,paper_npp,paper_spores,n_unique_transects,field_kelp_current_log1p,purple_urchin_log1p,log_vrm,field_prior_kelp_mean_log1p,field_prior_kelp_cv,post_mhw,grazer_era,post_mhw_x_purple,grazer_era_x_purple,post_mhw_x_temperature,grazer_era_x_temperature,post_mhw_x_active_grazing,grazer_era_x_active_grazing
ABALONE_COVE_KELP_W VRG,300,s300_c001,Southern California,33.73922,-118.3879,2020,17352.0,True,4,2,79,16,6134.450000000002,2.8286154422971896,10298.0,0.4065237436606731,1,True,2.037020433779719,1.8288518123059112,0.9997636299912784,0.6334716233729183,2.2314958961276066,0.5274915715486864,0.4998818149956391,0.0,giant_southeast,33.73922,-118.3879,174.2,0.0,0.0,0.19794000983615903,10.0,0,0.516933226,4.93e-05,3.1354942159291497,0.005321063,0.385540566180698,,7.648574810143029,6.544823389119393,5,5.165928178502291,0.0,4.929878479493957e-05,5.029702356813481,0.6380276863700437,1,1,0.0,0.0,3.1354942159291497,3.1354942159291497,0.19794000983615903,0.19794000983615903
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2007,444.0,True,4,3,39,10,965.5500000000008,0.4598415410905697,1583.0,-2.565315315315315,0,True,0.0,0.0,0.4598415410905697,0.4598415410905697,0.1532805136968565,0.2654896375332128,0.2299207705452847,0.0,giant_southeast,34.01006,-119.3878,40.75,423.5,1.0,0.10790891118246959,10.5,0,0.510427351,4.62e-05,0.0,0.585584851,0.48584710221754795,,7.642949153252039,5.921642923193444,4,3.7316994512968646,6.050912005751402,4.619893281286923e-05,0.38136755652910387,2.6457513110645903,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2008,1583.0,True,4,2,39,10,965.5500000000008,1.6394800890684051,1482.0,0.063802905874921,0,True,0.4598415410905697,0.0,1.6394800890684051,1.6394800890684051,0.6997738767196583,0.8456650547783434,0.8197400445342025,0.0,giant_southeast,34.01006,-119.3878,112.0,917.5,1.0,0.3925502993976694,10.5,0,0.510427351,4.62e-05,0.0,0.105851593,0.4951774144686204,,7.617006144865811,5.355464661937287,4,4.727387818712341,6.822741904655181,4.619893281286923e-05,1.8718021769015913,2.5979057954132583,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2009,1482.0,True,4,2,39,10,965.5500000000008,1.5348764952617666,7291.0,-3.9197031039136303,0,True,1.6394800890684051,0.4598415410905697,1.0750349541711968,1.5348764952617666,1.2113993751402472,0.6529662023415898,0.5375174770855986,0.0638029058749209,giant_southeast,34.01006,-119.3878,13.0,1472.5,1.0,0.5566039554281454,11.5,0,0.510427351,4.62e-05,0.0,0.050499061,0.4667517664163466,,7.4823830316905084,6.183007713650549,4,2.6390573296152584,7.295395802177749,4.619893281286923e-05,2.908720896564361,2.188425681148045,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2010,7291.0,True,4,3,39,10,965.5500000000008,7.551136657863387,4595.0,0.3697709504869017,1,True,1.5348764952617666,1.6394800890684051,5.911656568794983,7.091295116772818,3.57516441406452,3.443690163262887,2.9558282843974903,0.0,giant_southeast,34.01006,-119.3878,115.75,411.5,1.0,0.2308943971022636,12.0,0,0.510427351,4.62e-05,0.0,0.320210939,0.49188939412694455,,7.816077058531609,6.144939925542001,4,4.760034896549007,6.022236205774735,4.619893281286923e-05,2.884800712846709,2.1177246681094672,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2011,4595.0,True,4,3,39,10,965.5500000000008,4.7589456786287565,1539.0,0.6650707290533189,1,True,7.551136657863387,1.5348764952617666,3.22406918336699,3.119465589560352,4.614986277251304,3.0107125100149528,1.6120345916834962,0.3697709504869017,giant_southeast,34.01006,-119.3878,3.5,699.5,1.0,0.6035604263411622,10.5,0,0.510427351,4.62e-05,0.0,1.245501182,0.480086274364787,,7.617327878228761,6.14168241161671,4,1.5040773967762742,6.551794365777062,4.619893281286923e-05,3.2916192300601255,1.7452657957760802,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2012,1539.0,True,4,2,39,10,965.5500000000008,1.5939102066179882,6068.0,-2.942820012995452,0,True,4.7589456786287565,7.551136657863387,-5.957226451245399,0.0590337113562215,4.634664181036711,2.9805571904993293,-2.9786132256227,0.7889178439171581,giant_southeast,34.01006,-119.3878,3.25,863.0,1.0,0.5993704701899052,9.1666666665,0,0.510427351,4.62e-05,0.0,0.05628594,0.4702900176076735,,7.408035731150278,5.9296598177541044,4,1.4469189829363254,6.761572768804055,4.619893281286923e-05,3.2197088111720924,1.8133486356470638,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2013,6068.0,True,4,2,39,10,965.5500000000008,6.284501061571119,83.0,0.9863216875411998,1,True,1.5939102066179882,4.7589456786287565,1.525555382942363,-1.266635596292268,4.212452315605955,2.392572232768212,0.7627776914711808,0.0,giant_southeast,34.01006,-119.3878,273.0,53.5,0.0,0.0682008375917397,11.333333335,0,0.510427351,4.62e-05,0.0,0.005223235,0.4778391146215134,,7.393678891385363,5.486686282401194,4,5.6131281063880705,3.9982007016691985,4.619893281286923e-05,3.153721729688415,1.8775191184602373,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2014,83.0,True,4,2,39,10,965.5500000000008,0.0859613691678317,0.0,1.0,1,True,6.284501061571119,1.5939102066179882,-1.5079488374501564,-4.672984309460925,2.65479087911898,3.232580150675212,-0.7539744187250771,0.9863216875411998,giant_southeast,34.01006,-119.3878,151.0,28.0,0.0,0.06992468129510085,12.555555555,0,0.510427351,4.62e-05,3.6888794541139363,-0.043030797,0.474766569665191,,7.272908462462278,6.342672172838115,4,5.0238805208462765,3.367295829986474,4.619893281286923e-05,3.7213812170184726,1.9403231304484507,1,0,3.367295829986474,0.0,3.6888794541139363,0.0,0.06992468129510085,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2016,70.0,True,4,2,39,10,965.5500000000008,0.0724975402620267,379.0,-4.414285714285715,0,True,0.0,0.0859613691678317,-0.0134638289058049,-6.212003521309093,0.0528196364766195,0.0462358537320566,-0.0067319144529025,0.1566265060240964,giant_southeast,34.01006,-119.3878,5.25,8.0,0.0,0.4933657857853394,10.958333334999999,0,0.510427351,4.62e-05,2.6390573296152584,-0.038009096,0.4818173676780969,,7.731950959901592,4.799614822067934,4,1.8325814637483102,2.1972245773362196,4.619893281286923e-05,3.840795496139778,1.7198152570061849,1,0,2.1972245773362196,0.0,2.6390573296152584,0.0,0.4933657857853394,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2017,379.0,True,4,2,39,10,965.5500000000008,0.3925223965615448,3118.0,-7.226912928759894,0,True,0.0724975402620267,0.0,0.3925223965615448,0.3065610273937131,0.1550066456078572,0.2088642437070577,0.1962611982807723,0.0,giant_southeast,34.01006,-119.3878,127.5,1.0,0.0,0.0684659250322324,11.195454545,0,0.510427351,4.62e-05,1.6094379124341003,-0.039984084,0.4741944075297172,,7.703448926877329,4.709124372127962,4,4.855928904335275,0.6931471805599453,4.619893281286923e-05,3.788525141793201,1.7711543442562323,1,0,0.6931471805599453,0.0,1.6094379124341003,0.0,0.0684659250322324,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2018,3118.0,True,4,2,39,10,965.5500000000008,3.229247579099992,41.0,0.9868505452212956,1,True,0.3925223965615448,0.0724975402620267,3.156750038837965,3.229247579099992,1.2314225053078545,1.737550789550278,1.578375019418982,0.0,giant_southeast,34.01006,-119.3878,516.0,5.0,0.0,0.0682000000000017,10.92857143,0,0.510427351,4.62e-05,3.2188758248682006,-0.052224269,0.46968952554533283,,7.510416609920602,5.581960938975159,4,6.248042874508429,1.791759469228055,4.619893281286923e-05,3.8892660183055296,1.6047749908973348,1,0,1.791759469228055,0.0,3.2188758248682006,0.0,0.0682000000000017,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2020,282.0,True,4,2,39,10,965.5500000000008,0.2920615193413078,241.0,0.1453900709219858,0,True,0.0424628450106156,3.229247579099992,-2.9371860597586843,-0.100460877220237,1.1879239811506384,1.7722376810731604,-1.4685930298793424,0.9095574085952536,giant_southeast,34.01006,-119.3878,180.25,9.0,0.0,0.06820024838872474,12.194444445,0,0.510427351,4.62e-05,1.791759469228055,-0.006089311,0.37003764592642496,,7.580552157149272,5.1595473252762885,4,5.199877293734784,2.302585092994046,4.619893281286923e-05,4.374655786592651,1.6580974687359369,1,1,2.302585092994046,2.302585092994046,1.791759469228055,1.791759469228055,0.06820024838872474,0.06820024838872474
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2005,79.0,True,4,1,9,13,830.7999999999996,0.0950890707751565,111.0,-0.4050632911392405,0,True,0.0,0.0433317284545017,0.0517573423206548,0.0168512277323062,0.046140266409886,0.0476067091837454,0.0258786711603273,0.0,giant_southeast,34.00783,-119.3945,0.0,1803.0,1.0,0.7169,6.0,0,0.615711848,5.57e-05,0.0,0.147551984,0.6744293860298596,,7.702607614200742,5.913100997952116,4,0.0,7.4977617006225685,5.569844881260049e-05,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2006,111.0,True,4,1,9,13,830.7999999999996,0.1336061627347136,0.0,1.0,1,True,0.0950890707751565,0.0,0.1336061627347136,0.0902744342802119,0.07623174450329,0.0687702751613393,0.0668030813673568,0.0,giant_southeast,34.00783,-119.3945,0.0,1323.0,1.0,0.7169,6.5,0,0.615711848,5.57e-05,1.791759469228055,0.011377987,0.699951199137822,,7.769165342160684,6.210540272023518,4,0.0,7.188412736496954,5.569844881260049e-05,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2008,430.0,True,4,2,9,13,830.7999999999996,0.5175734232065482,45.0,0.8953488372093024,1,True,0.0,0.1336061627347136,0.3839672604718346,0.4224843524313917,0.2170598619804206,0.268689322528419,0.1919836302359172,0.0,giant_southeast,34.00783,-119.3945,0.0,2345.0,1.0,0.7169,6.0,0,0.615711848,5.57e-05,0.0,0.105851593,0.7004166845721324,,7.617006144865811,5.646988649874995,4,0.0,7.76046702921342,5.569844881260049e-05,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2009,45.0,True,4,1,9,13,830.7999999999996,0.0541646605681271,462.0,-9.266666666666667,0,True,0.5175734232065482,0.0,0.0541646605681271,-0.0794415021665864,0.190579361258225,0.2844772223319696,0.0270823302840636,0.8953488372093024,giant_southeast,34.00783,-119.3945,0.0,1163.5,1.0,0.7169,6.5,0,0.615711848,5.57e-05,0.0,0.050499061,0.6730984062920852,,7.4823830316905084,6.3923815163448765,4,0.0,7.060047089324396,5.569844881260049e-05,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2010,462.0,True,4,3,9,13,830.7999999999996,0.5560905151661052,259.0,0.4393939393939394,1,True,0.0541646605681271,0.5175734232065482,0.0385170919595569,0.5560905151661052,0.3759428663135935,0.2793327797857494,0.0192585459797783,0.0,giant_southeast,34.00783,-119.3945,41.0,888.5,1.0,0.5547251270354977,7.0,0,0.615711848,5.57e-05,0.0,0.320210939,0.7157874020944756,,7.816077058531609,6.351462182899649,4,3.7376696182833684,6.7906595071058895,5.569844881260049e-05,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2011,259.0,True,4,3,9,13,830.7999999999996,0.311747713047665,133.0,0.4864864864864865,1,True,0.5560905151661052,0.0541646605681271,0.2575830524795379,-0.2058257101588831,0.3073342962606324,0.2509920308780333,0.128791526239769,0.4393939393939394,giant_southeast,34.00783,-119.3945,0.0,1120.0,1.0,0.7169,7.0,0,0.615711848,5.57e-05,0.0,1.245501182,0.6742469404799246,,7.617327878228761,6.354541796394339,4,0.0,7.02197642307216,5.569844881260049e-05,1.62924053973028,3.1622776601683795,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2012,133.0,True,4,1,9,13,830.7999999999996,0.160086663456909,682.0,-4.12781954887218,0,True,0.311747713047665,0.5560905151661052,-0.3960038517091961,0.1059220028887819,0.3426416305568931,0.1998013719833523,-0.198001925854598,0.712121212121212,giant_southeast,34.00783,-119.3945,1.0,730.5,1.0,0.6698197841742173,7.0,0,0.615711848,5.57e-05,0.0,0.05628594,0.6839129610878057,,7.408035731150278,6.131143476363734,4,0.6931471805599453,6.595097220460179,5.569844881260049e-05,1.5533484457830569,3.3166247903554,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2013,682.0,True,4,2,9,13,830.7999999999996,0.8208955223880601,225.0,0.6700879765395894,1,True,0.160086663456909,0.311747713047665,0.509147809340395,0.2648050072219549,0.4309099662975448,0.3461456614781756,0.2545739046701974,0.0,giant_southeast,34.00783,-119.3945,392.75,145.5,0.5,0.06820032619538982,6.0,0,0.615711848,5.57e-05,0.0,0.005223235,0.6694735831971557,,7.393678891385363,5.723295446280736,4,5.975716190139843,4.987025428457122,5.569844881260049e-05,1.5040773967762742,3.3751245424695013,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2014,225.0,True,4,2,9,13,830.7999999999996,0.2708233028406356,0.0,1.0,1,True,0.8208955223880601,0.160086663456909,0.1107366393837265,-0.0409244102070293,0.4172684962285349,0.3539092157747334,0.0553683196918634,0.6700879765395894,giant_southeast,34.00783,-119.3945,451.25,65.0,0.0,0.06820000000000115,7.375,0,0.615711848,5.57e-05,3.6888794541139363,-0.043030797,0.6855405135848023,,7.272908462462278,6.588429590832039,4,6.114235124275405,4.189654742026425,5.569844881260049e-05,3.5392856834792843,3.245868805524024,1,0,4.189654742026425,0.0,3.6888794541139363,0.0,0.06820000000000115,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2016,182.0,True,4,2,9,13,830.7999999999996,0.2190659605199808,568.0,-2.120879120879121,0,True,0.0,0.2708233028406356,-0.0517573423206548,-0.6018295618680792,0.1632964211202055,0.1437671606592578,-0.0258786711603274,0.1911111111111111,giant_southeast,34.00783,-119.3945,1.5,26.0,0.0,0.6516847553487146,7.1666666665,0,0.615711848,5.57e-05,2.6390573296152584,-0.038009096,0.7266941065467026,,7.731950959901592,5.065448591298446,4,0.9162907318741551,3.295836866004329,5.569844881260049e-05,4.174387269895637,2.300937570483934,1,0,3.295836866004329,0.0,2.6390573296152584,0.0,0.6516847553487146,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2017,568.0,True,4,2,9,13,830.7999999999996,0.6836783822821381,606.0,-0.0669014084507042,0,True,0.2190659605199808,0.0,0.6836783822821381,0.4128550794415024,0.3009147809340396,0.3491109489150403,0.341839191141069,0.0,giant_southeast,34.00783,-119.3945,539.75,35.0,0.0,0.06820000000788312,7.2737556560000005,0,0.615711848,5.57e-05,1.6094379124341003,-0.039984084,0.6837121376981139,,7.703448926877329,5.026441548482057,4,6.2929570648331685,3.58351893845611,5.569844881260049e-05,4.112409569619739,2.3816477917849377,1,0,3.58351893845611,0.0,1.6094379124341003,0.0,0.06820000000788312,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2018,606.0,True,4,3,9,13,830.7999999999996,0.729417428984112,172.0,0.7161716171617162,1,True,0.6836783822821381,0.2190659605199808,0.5103514684641312,0.729417428984112,0.5440539239287436,0.2823754546144774,0.2551757342320656,0.0,giant_southeast,34.00783,-119.3945,378.5,47.0,0.0,0.06820008274938466,6.7321428569999995,0,0.615711848,5.57e-05,3.2188758248682006,-0.052224269,0.6717424648952642,,7.510416609920602,5.9522447172643105,4,5.938854596835685,3.871201010907891,5.569844881260049e-05,4.492100290721469,2.048881882806207,1,0,3.871201010907891,0.0,3.2188758248682006,0.0,0.06820008274938466,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2019,172.0,True,4,1,9,13,830.7999999999996,0.2070293692826192,691.0,-3.0174418604651163,0,True,0.729417428984112,0.6836783822821381,-0.4766490129995188,-0.0120365912373615,0.540041726849623,0.289302502266316,-0.2383245064997593,0.7161716171617162,giant_southeast,34.00783,-119.3945,317.25,21.0,0.0,0.23661472430240957,6.155555555499999,0,0.615711848,5.57e-05,0.0,-0.014546101,0.5962261768250877,,7.680389323840231,7.154190268138731,4,5.762837237437516,3.091042453358316,5.569844881260049e-05,4.658052495000713,1.803951335917458,1,1,3.091042453358316,3.091042453358316,0.0,0.0,0.23661472430240957,0.23661472430240957
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2020,691.0,True,4,2,9,13,830.7999999999996,0.8317284545016855,149.0,0.784370477568741,1,True,0.2070293692826192,0.729417428984112,0.1023110255175735,0.1480500722195474,0.5893917509228056,0.3350636203108015,0.0511555127587866,0.0,giant_southeast,34.00783,-119.3945,266.0,44.0,0.0,0.2792104263411623,6.0,0,0.615711848,5.57e-05,1.791759469228055,-0.006089311,0.5227533066862062,,7.580552157149272,5.40206365236263,4,5.58724865840025,3.8066624897703196,5.569844881260049e-05,4.759020068700734,1.6386382599089688,1,1,3.8066624897703196,3.8066624897703196,1.791759469228055,1.791759469228055,0.2792104263411623,0.2792104263411623
