context,feature,median,mean,sd,structural_missing,training_rows,support_m,year,feature_set
giant_southeast,log_vrm,3.739930063743739e-05,0.00011826904387796359,0.0002723003732630958,False,23,300,2008,trajectory_plus_field_state
giant_southeast,active_grazing_proxy,0.0820473022787625,0.25262617602527115,0.24567830492561127,False,23,300,2008,trajectory_plus_field_state
bull_north,relative_canopy,0.408992241397838,0.4699522022417085,0.33301227273613915,False,5,300,2008,trajectory_plus_paper_environment
bull_north,canopy_lag1,0.0739308210852028,0.12535762101723447,0.13847284757363695,False,5,300,2008,trajectory_plus_paper_environment
bull_north,canopy_lag2,0.0554204884517626,0.10362135484999695,0.11579176322378831,False,5,300,2008,trajectory_plus_paper_environment
bull_north,canopy_2yr_change,0.3234541898600873,0.3663308473917115,0.2291543987279521,False,5,300,2008,trajectory_plus_paper_environment
bull_north,canopy_3yr_change,0.0669687258260581,0.04290341635627174,0.10164543394483759,False,5,300,2008,trajectory_plus_paper_environment
bull_north,canopy_3yr_mean,0.1861894880036716,0.2329770593696466,0.1921559697542545,False,5,300,2008,trajectory_plus_paper_environment
bull_north,canopy_3yr_std,0.1837228481928863,0.2056736948808034,0.12762564047317135,False,5,300,2008,trajectory_plus_paper_environment
bull_north,canopy_3yr_slope,0.1617270949300436,0.1831654236958557,0.11457719936397605,False,5,300,2008,trajectory_plus_paper_environment
bull_north,canopy_drop_from_3yr_max,0.0,0.0,1.0,False,5,300,2008,trajectory_plus_paper_environment
bull_north,paper_temperature,2.4095244204723274,2.400299538325945,0.014647388362196997,False,5,300,2008,trajectory_plus_paper_environment
bull_north,paper_nitrate,1.216074197,3.2177210646,2.5920047335896137,False,5,300,2008,trajectory_plus_paper_environment
bull_north,paper_wave,0.9682210668282696,0.9750814206873836,0.10220677896186423,False,5,300,2008,trajectory_plus_paper_environment
bull_north,paper_orbital,6.359573868672378,6.281300934552536,0.7755921747504811,False,5,300,2008,trajectory_plus_paper_environment
bull_north,paper_npp,7.24770895193645,7.395844424599962,0.18345161543549057,False,5,300,2008,trajectory_plus_paper_environment
bull_north,depth_m,9.040727499,8.2983105648,3.410787144676237,False,5,300,2008,trajectory_plus_paper_environment
bull_north,rock_probability,0.632373437,0.6706259666000001,0.20011793945670886,False,5,300,2008,trajectory_plus_paper_environment
bull_north,log_vrm,0.0005790403237895,0.0007670979669661999,0.00069610460236851,False,5,300,2008,trajectory_plus_paper_environment
giant_central_southwest,relative_canopy,0.6022217545523231,0.6439254034174009,0.4793756661298799,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,canopy_lag1,0.5493163709717039,0.5976612100426086,0.4836109732634234,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,canopy_lag2,0.6121361002825365,0.6594225358504869,0.4697216153286895,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,canopy_2yr_change,-0.0247366202486263,-0.015497132433086083,0.668645654382895,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,canopy_3yr_change,0.0160360503612986,0.06589744730224455,0.5923455813732326,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,canopy_3yr_mean,0.6109942922931139,0.6329320200052677,0.3211705173938521,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,canopy_3yr_std,0.2264990116554132,0.3066456405607812,0.3072746290194786,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,canopy_3yr_slope,-0.0122754960321077,-0.005883804187004853,0.33377558307947686,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,canopy_drop_from_3yr_max,0.1583464999271635,0.2718175114444415,0.2901336449856113,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,paper_temperature,0.0,0.045471715516150084,0.25957549654961937,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,paper_nitrate,192.0,174.83597883597884,70.22578534801576,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,paper_wave,0.7368675387632823,0.7800877099954647,0.17473915029730244,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,paper_orbital,4.795790545596741,4.764587954515453,0.4411921180785199,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,paper_npp,8.004107905869812,7.940146068983532,0.31279217205950627,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,depth_m,11.0,11.211479056264551,2.137745590847777,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,rock_probability,0.720525687,0.668513160148148,0.18098444439605882,False,189,300,2008,trajectory_plus_paper_environment
giant_central_southwest,log_vrm,0.0001435356982587,0.0003215734911069567,0.0004077228383949994,False,189,300,2008,trajectory_plus_paper_environment
giant_southeast,relative_canopy,0.6177459749552773,0.800630969448016,0.655646299955658,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,canopy_lag1,0.1015123600510193,0.5844383813746383,0.7467228060566726,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,canopy_lag2,0.0646035238452487,0.403317996566072,0.621090792434726,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,canopy_2yr_change,0.336914062500001,0.39731297288194417,0.8379078557853269,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,canopy_3yr_change,0.4598415410905697,0.6223609920880436,0.6734070800201778,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,canopy_3yr_mean,0.3732733727845163,0.5961291157962421,0.5361040166507358,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,canopy_3yr_std,0.2973511506514137,0.42694805432823874,0.3358293979824543,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,canopy_3yr_slope,0.1684570312500005,0.19865648644097209,0.41895392789266345,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,canopy_drop_from_3yr_max,0.0,0.14552181414501525,0.22426686867371448,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,paper_temperature,1.3862943611198906,0.9806381813952231,0.8985539693801347,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,paper_nitrate,0.107422237,0.1838828451739131,0.24444539520046576,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,paper_wave,0.6010281717987298,0.6296514629472878,0.06274956610043732,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,paper_orbital,0.0,0.0,1.0,True,23,300,2008,trajectory_plus_paper_environment
giant_southeast,paper_npp,7.526912992443282,7.512165325134839,0.24401522342405949,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,depth_m,10.0,10.199438121869566,2.038366700065688,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,rock_probability,0.256888889,0.37117296360869567,0.2608533940041779,False,23,300,2008,trajectory_plus_paper_environment
giant_southeast,log_vrm,3.739930063743739e-05,0.00011826904387796359,0.0002723003732630958,False,23,300,2008,trajectory_plus_paper_environment
bull_north,relative_canopy,0.408992241397838,0.4699522022417085,0.33301227273613915,False,5,300,2008,trajectory_plus_paper_full
bull_north,canopy_lag1,0.0739308210852028,0.12535762101723447,0.13847284757363695,False,5,300,2008,trajectory_plus_paper_full
bull_north,canopy_lag2,0.0554204884517626,0.10362135484999695,0.11579176322378831,False,5,300,2008,trajectory_plus_paper_full
bull_north,canopy_2yr_change,0.3234541898600873,0.3663308473917115,0.2291543987279521,False,5,300,2008,trajectory_plus_paper_full
bull_north,canopy_3yr_change,0.0669687258260581,0.04290341635627174,0.10164543394483759,False,5,300,2008,trajectory_plus_paper_full
bull_north,canopy_3yr_mean,0.1861894880036716,0.2329770593696466,0.1921559697542545,False,5,300,2008,trajectory_plus_paper_full
bull_north,canopy_3yr_std,0.1837228481928863,0.2056736948808034,0.12762564047317135,False,5,300,2008,trajectory_plus_paper_full
bull_north,canopy_3yr_slope,0.1617270949300436,0.1831654236958557,0.11457719936397605,False,5,300,2008,trajectory_plus_paper_full
bull_north,canopy_drop_from_3yr_max,0.0,0.0,1.0,False,5,300,2008,trajectory_plus_paper_full
bull_north,field_kelp_current_log1p,3.0204248861443626,3.205043541063476,1.0065049848165937,False,5,300,2008,trajectory_plus_paper_full
bull_north,purple_urchin_log1p,0.0,0.4394449154672439,0.5961782721236039,False,5,300,2008,trajectory_plus_paper_full
bull_north,purple_threshold_fraction,0.0,0.03333333333333332,0.06666666666666664,False,5,300,2008,trajectory_plus_paper_full
bull_north,field_prior_kelp_mean_log1p,0.0,0.0,1.0,True,5,300,2008,trajectory_plus_paper_full
bull_north,field_prior_kelp_cv,0.0,0.0,1.0,True,5,300,2008,trajectory_plus_paper_full
bull_north,depth_m,9.040727499,8.2983105648,3.410787144676237,False,5,300,2008,trajectory_plus_paper_full
bull_north,rock_probability,0.632373437,0.6706259666000001,0.20011793945670886,False,5,300,2008,trajectory_plus_paper_full
bull_north,log_vrm,0.0005790403237895,0.0007670979669661999,0.00069610460236851,False,5,300,2008,trajectory_plus_paper_full
bull_north,active_grazing_proxy,0.0,0.0,1.0,True,5,300,2008,trajectory_plus_paper_full
bull_north,paper_temperature,2.4095244204723274,2.400299538325945,0.014647388362196997,False,5,300,2008,trajectory_plus_paper_full
bull_north,paper_nitrate,1.216074197,3.2177210646,2.5920047335896137,False,5,300,2008,trajectory_plus_paper_full
bull_north,paper_wave,0.9682210668282696,0.9750814206873836,0.10220677896186423,False,5,300,2008,trajectory_plus_paper_full
bull_north,paper_orbital,6.359573868672378,6.281300934552536,0.7755921747504811,False,5,300,2008,trajectory_plus_paper_full
bull_north,paper_npp,7.24770895193645,7.395844424599962,0.18345161543549057,False,5,300,2008,trajectory_plus_paper_full
bull_north,paper_spores,0.0,0.0,1.0,True,5,300,2008,trajectory_plus_paper_full
giant_central_southwest,relative_canopy,0.6022217545523231,0.6439254034174009,0.4793756661298799,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,canopy_lag1,0.5493163709717039,0.5976612100426086,0.4836109732634234,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,canopy_lag2,0.6121361002825365,0.6594225358504869,0.4697216153286895,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,canopy_2yr_change,-0.0247366202486263,-0.015497132433086083,0.668645654382895,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,canopy_3yr_change,0.0160360503612986,0.06589744730224455,0.5923455813732326,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,canopy_3yr_mean,0.6109942922931139,0.6329320200052677,0.3211705173938521,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,canopy_3yr_std,0.2264990116554132,0.3066456405607812,0.3072746290194786,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,canopy_3yr_slope,-0.0122754960321077,-0.005883804187004853,0.33377558307947686,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,canopy_drop_from_3yr_max,0.1583464999271635,0.2718175114444415,0.2901336449856113,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,field_kelp_current_log1p,4.957000078263624,4.6821746081193805,1.086115429738179,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,purple_urchin_log1p,0.0,0.8949465680285958,1.651890618126237,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,purple_threshold_fraction,0.0,0.052876136209469536,0.17142236640674963,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,field_prior_kelp_mean_log1p,5.1647859739235145,4.964229616110947,0.6969167796932139,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,field_prior_kelp_cv,0.4661166190678216,0.5015601103026162,0.267064936271754,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,depth_m,11.0,11.211479056264551,2.137745590847777,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,rock_probability,0.720525687,0.668513160148148,0.18098444439605882,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,log_vrm,0.0001435356982587,0.0003215734911069567,0.0004077228383949994,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,active_grazing_proxy,0.1473561217123018,0.1967002854608588,0.15328514407377225,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,paper_temperature,0.0,0.045471715516150084,0.25957549654961937,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,paper_nitrate,192.0,174.83597883597884,70.22578534801576,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,paper_wave,0.7368675387632823,0.7800877099954647,0.17473915029730244,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,paper_orbital,4.795790545596741,4.764587954515453,0.4411921180785199,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,paper_npp,8.004107905869812,7.940146068983532,0.31279217205950627,False,189,300,2008,trajectory_plus_paper_full
giant_central_southwest,paper_spores,8.015136550161076,7.9101312887802635,1.2794129209671006,False,189,300,2008,trajectory_plus_paper_full
giant_southeast,relative_canopy,0.6177459749552773,0.800630969448016,0.655646299955658,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,canopy_lag1,0.1015123600510193,0.5844383813746383,0.7467228060566726,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,canopy_lag2,0.0646035238452487,0.403317996566072,0.621090792434726,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,canopy_2yr_change,0.336914062500001,0.39731297288194417,0.8379078557853269,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,canopy_3yr_change,0.4598415410905697,0.6223609920880436,0.6734070800201778,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,canopy_3yr_mean,0.3732733727845163,0.5961291157962421,0.5361040166507358,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,canopy_3yr_std,0.2973511506514137,0.42694805432823874,0.3358293979824543,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,canopy_3yr_slope,0.1684570312500005,0.19865648644097209,0.41895392789266345,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,canopy_drop_from_3yr_max,0.0,0.14552181414501525,0.22426686867371448,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,field_kelp_current_log1p,5.094772173302455,4.2857137835357815,2.0341240243316943,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,purple_urchin_log1p,5.285738584341177,4.072514717476673,2.4310052352680014,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,purple_threshold_fraction,0.5,0.46376811594202894,0.38763036373172377,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,field_prior_kelp_mean_log1p,5.274310133997156,4.248924350662332,2.1460129105082157,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,field_prior_kelp_cv,0.5818150034058276,0.6740777221763806,0.5179541229229104,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,depth_m,10.0,10.199438121869566,2.038366700065688,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,rock_probability,0.256888889,0.37117296360869567,0.2608533940041779,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,log_vrm,3.739930063743739e-05,0.00011826904387796359,0.0002723003732630958,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,active_grazing_proxy,0.0820473022787625,0.25262617602527115,0.24567830492561127,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,paper_temperature,1.3862943611198906,0.9806381813952231,0.8985539693801347,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,paper_nitrate,0.107422237,0.1838828451739131,0.24444539520046576,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,paper_wave,0.6010281717987298,0.6296514629472878,0.06274956610043732,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,paper_orbital,0.0,0.0,1.0,True,23,300,2008,trajectory_plus_paper_full
giant_southeast,paper_npp,7.526912992443282,7.512165325134839,0.24401522342405949,False,23,300,2008,trajectory_plus_paper_full
giant_southeast,paper_spores,6.007347129489363,5.666726842154585,2.280365025399167,False,23,300,2008,trajectory_plus_paper_full
bull_north,relative_canopy,0.408992241397838,0.4699522022417085,0.33301227273613915,False,5,300,2008,trajectory_plus_full_regime
bull_north,canopy_lag1,0.0739308210852028,0.12535762101723447,0.13847284757363695,False,5,300,2008,trajectory_plus_full_regime
bull_north,canopy_lag2,0.0554204884517626,0.10362135484999695,0.11579176322378831,False,5,300,2008,trajectory_plus_full_regime
bull_north,canopy_2yr_change,0.3234541898600873,0.3663308473917115,0.2291543987279521,False,5,300,2008,trajectory_plus_full_regime
bull_north,canopy_3yr_change,0.0669687258260581,0.04290341635627174,0.10164543394483759,False,5,300,2008,trajectory_plus_full_regime
bull_north,canopy_3yr_mean,0.1861894880036716,0.2329770593696466,0.1921559697542545,False,5,300,2008,trajectory_plus_full_regime
bull_north,canopy_3yr_std,0.1837228481928863,0.2056736948808034,0.12762564047317135,False,5,300,2008,trajectory_plus_full_regime
bull_north,canopy_3yr_slope,0.1617270949300436,0.1831654236958557,0.11457719936397605,False,5,300,2008,trajectory_plus_full_regime
bull_north,canopy_drop_from_3yr_max,0.0,0.0,1.0,False,5,300,2008,trajectory_plus_full_regime
bull_north,field_kelp_current_log1p,3.0204248861443626,3.205043541063476,1.0065049848165937,False,5,300,2008,trajectory_plus_full_regime
bull_north,purple_urchin_log1p,0.0,0.4394449154672439,0.5961782721236039,False,5,300,2008,trajectory_plus_full_regime
bull_north,purple_threshold_fraction,0.0,0.03333333333333332,0.06666666666666664,False,5,300,2008,trajectory_plus_full_regime
bull_north,field_prior_kelp_mean_log1p,0.0,0.0,1.0,True,5,300,2008,trajectory_plus_full_regime
bull_north,field_prior_kelp_cv,0.0,0.0,1.0,True,5,300,2008,trajectory_plus_full_regime
bull_north,depth_m,9.040727499,8.2983105648,3.410787144676237,False,5,300,2008,trajectory_plus_full_regime
bull_north,rock_probability,0.632373437,0.6706259666000001,0.20011793945670886,False,5,300,2008,trajectory_plus_full_regime
bull_north,log_vrm,0.0005790403237895,0.0007670979669661999,0.00069610460236851,False,5,300,2008,trajectory_plus_full_regime
bull_north,active_grazing_proxy,0.0,0.0,1.0,True,5,300,2008,trajectory_plus_full_regime
bull_north,paper_temperature,2.4095244204723274,2.400299538325945,0.014647388362196997,False,5,300,2008,trajectory_plus_full_regime
bull_north,paper_nitrate,1.216074197,3.2177210646,2.5920047335896137,False,5,300,2008,trajectory_plus_full_regime
bull_north,paper_wave,0.9682210668282696,0.9750814206873836,0.10220677896186423,False,5,300,2008,trajectory_plus_full_regime
